Date, Open, High, Low, Close
09/26/18, 567.56, 562.11, 562.11, 562.11
09/25/18, 564.89, 567.74, 567.74, 567.74
09/24/18, 556.65, 564.51, 564.51, 564.51
09/21/18, 552.54, 556.34, 556.34, 556.34
09/20/18, 552.48, 552.36, 552.36, 552.36
09/19/18, 550.48, 552.68, 552.68, 552.68
09/18/18, 546.91, 550.58, 550.58, 550.58
09/17/18, 545.94, 546.77, 546.77, 546.77
09/14/18, 542.87, 545.87, 545.87, 545.87
09/13/18, 542.81, 542.83, 542.83, 542.83
09/12/18, 540.09, 542.82, 542.82, 542.82
09/11/18, 534.60, 540.06, 540.06, 540.06
09/10/18, 535.10, 534.83, 534.83, 534.83
09/07/18, 534.72, 534.93, 534.93, 534.93
09/06/18, 545.04, 535.06, 535.06, 535.06
09/05/18, 546.00, 545.58, 545.58, 545.58
09/04/18, 547.48, 546.02, 546.02, 546.02
08/31/18, 548.06, 547.58, 547.58, 547.58
08/30/18, 553.38, 551.63, 551.63, 551.63
08/29/18, 550.09, 553.39, 553.39, 553.39
08/28/18, 552.44, 549.94, 549.94, 549.94
08/27/18, 548.49, 552.44, 552.44, 552.44
08/24/18, 544.37, 548.40, 548.40, 548.40
08/23/18, 546.94, 544.07, 544.07, 544.07
08/22/18, 540.71, 546.93, 546.93, 546.93
08/21/18, 538.07, 540.46, 540.46, 540.46
08/20/18, 534.09, 537.80, 537.80, 537.80
08/17/18, 532.96, 534.27, 534.27, 534.27
08/16/18, 529.03, 532.85, 532.85, 532.85
08/15/18, 548.73, 529.59, 529.59, 529.59
08/14/18, 547.80, 548.87, 548.87, 548.87
08/13/18, 554.14, 547.44, 547.44, 547.44
08/10/18, 551.38, 554.18, 554.18, 554.18
08/09/18, 557.66, 552.70, 552.70, 552.70
08/08/18, 561.56, 557.65, 557.65, 557.65
08/07/18, 558.30, 561.93, 561.93, 561.93
08/06/18, 556.00, 557.93, 557.93, 557.93
08/03/18, 558.50, 556.06, 556.06, 556.06
08/02/18, 561.45, 558.66, 558.66, 558.66
08/01/18, 568.89, 561.58, 561.58, 561.58
07/31/18, 570.93, 569.16, 569.16, 569.16
07/30/18, 566.43, 570.98, 570.98, 570.98
07/27/18, 568.98, 566.22, 566.22, 566.22
07/26/18, 563.53, 569.12, 569.12, 569.12
07/25/18, 558.55, 563.52, 563.52, 563.52
07/24/18, 551.24, 558.48, 558.48, 558.48
07/23/18, 553.44, 551.23, 551.23, 551.23
07/20/18, 555.22, 553.41, 553.41, 553.41
07/19/18, 555.33, 555.37, 555.37, 555.37
07/18/18, 554.91, 555.47, 555.47, 555.47
07/17/18, 557.39, 555.30, 555.30, 555.30
07/16/18, 563.78, 557.42, 557.42, 557.42
07/13/18, 560.96, 564.08, 564.08, 564.08
07/12/18, 559.85, 560.96, 560.96, 560.96
07/11/18, 571.91, 559.84, 559.84, 559.84
07/10/18, 568.05, 572.13, 572.13, 572.13
07/09/18, 559.71, 567.93, 567.93, 567.93
07/06/18, 555.85, 559.67, 559.67, 559.67
07/05/18, 557.09, 555.97, 555.97, 555.97
07/03/18, 553.00, 556.84, 556.84, 556.84
07/02/18, 561.44, 552.86, 552.86, 552.86
06/29/18, 557.97, 561.54, 561.54, 561.54
06/28/18, 558.83, 557.93, 557.93, 557.93
06/27/18, 551.31, 558.58, 558.58, 558.58
06/26/18, 543.54, 551.20, 551.20, 551.20
06/25/18, 555.71, 543.60, 543.60, 543.60
06/22/18, 544.59, 555.82, 555.82, 555.82
06/21/18, 554.48, 543.84, 543.84, 543.84
06/20/18, 552.19, 554.52, 554.52, 554.52
06/19/18, 553.45, 552.17, 552.17, 552.17
06/18/18, 547.50, 553.66, 553.66, 553.66
06/15/18, 559.24, 547.51, 547.51, 547.51
06/14/18, 560.50, 559.30, 559.30, 559.30
06/13/18, 562.75, 560.50, 560.50, 560.50
06/12/18, 566.99, 562.79, 562.79, 562.79
06/11/18, 565.03, 567.05, 567.05, 567.05
06/08/18, 566.02, 565.02, 565.02, 565.02
06/07/18, 557.35, 566.26, 566.26, 566.26
06/06/18, 554.33, 557.43, 557.43, 557.43
06/05/18, 555.77, 554.30, 554.30, 554.30
06/04/18, 561.41, 556.21, 556.21, 556.21
06/01/18, 558.48, 561.37, 561.37, 561.37
05/31/18, 562.72, 558.35, 558.35, 558.35
05/30/18, 546.00, 563.01, 563.01, 563.01
05/29/18, 547.71, 546.01, 546.01, 546.01
05/25/18, 562.35, 547.77, 547.77, 547.77
05/24/18, 571.91, 562.44, 562.44, 562.44
05/23/18, 571.86, 571.98, 571.98, 571.98
05/22/18, 579.35, 571.99, 571.99, 571.99
05/21/18, 574.00, 579.40, 579.40, 579.40
05/18/18, 578.42, 573.85, 573.85, 573.85
05/17/18, 570.31, 578.51, 578.51, 578.51
05/16/18, 568.75, 571.02, 571.02, 571.02
05/15/18, 568.67, 568.92, 568.92, 568.92
05/14/18, 565.30, 568.85, 568.85, 568.85
05/11/18, 564.47, 565.28, 565.28, 565.28
05/10/18, 561.24, 565.87, 565.87, 565.87
05/09/18, 550.39, 561.29, 561.29, 561.29
05/08/18, 545.85, 550.10, 550.10, 550.10
05/07/18, 545.03, 545.84, 545.84, 545.84
05/04/18, 542.33, 544.84, 544.84, 544.84
05/03/18, 543.43, 542.41, 542.41, 542.41
05/02/18, 541.53, 543.68, 543.68, 543.68
05/01/18, 544.55, 541.54, 541.54, 541.54
04/30/18, 544.68, 544.56, 544.56, 544.56
04/27/18, 550.94, 544.78, 544.78, 544.78
04/26/18, 543.34, 551.49, 551.49, 551.49
04/25/18, 538.90, 543.32, 543.32, 543.32
04/24/18, 544.79, 538.93, 538.93, 538.93
04/23/18, 541.40, 544.78, 544.78, 544.78
04/20/18, 544.18, 541.48, 541.48, 541.48
04/19/18, 543.25, 544.26, 544.26, 544.26
04/18/18, 535.26, 543.50, 543.50, 543.50
04/17/18, 533.18, 535.23, 535.23, 535.23
04/16/18, 527.77, 533.10, 533.10, 533.10
04/13/18, 522.17, 527.75, 527.75, 527.75
04/12/18, 522.13, 522.08, 522.08, 522.08
04/11/18, 516.81, 522.11, 522.11, 522.11
04/10/18, 500.50, 516.73, 516.73, 516.73
04/09/18, 497.79, 500.13, 500.13, 500.13
04/06/18, 507.05, 497.80, 497.80, 497.80
04/05/18, 498.16, 507.14, 507.14, 507.14
04/04/18, 498.53, 498.10, 498.10, 498.10
04/03/18, 488.34, 498.79, 498.79, 498.79
04/02/18, 498.12, 488.35, 488.35, 488.35
03/29/18, 487.78, 498.29, 498.29, 498.29
03/28/18, 497.69, 487.78, 487.78, 487.78
03/27/18, 502.06, 497.68, 497.68, 497.67
03/26/18, 493.60, 502.07, 502.07, 502.07
03/23/18, 496.41, 493.31, 493.31, 493.31
03/22/18, 506.36, 496.27, 496.27, 496.27
03/21/18, 493.74, 506.58, 506.58, 506.58
03/20/18, 489.71, 493.61, 493.61, 493.61
03/19/18, 497.77, 489.50, 489.50, 489.50
03/16/18, 492.94, 497.93, 497.93, 497.93
03/15/18, 495.02, 492.95, 492.95, 492.95
03/14/18, 498.29, 495.04, 495.04, 495.04
03/13/18, 501.83, 498.27, 498.27, 498.27
03/12/18, 502.13, 501.89, 501.89, 501.89
03/09/18, 492.83, 502.18, 502.18, 502.18
03/08/18, 492.85, 492.60, 492.60, 492.60
03/07/18, 497.15, 493.18, 493.18, 493.18
03/06/18, 497.08, 497.31, 497.31, 497.31
03/05/18, 491.74, 497.11, 497.11, 497.11
03/02/18, 489.70, 491.86, 491.86, 491.86
03/01/18, 490.67, 489.87, 489.87, 489.87
02/28/18, 502.15, 490.67, 490.67, 490.67
02/27/18, 508.87, 502.15, 502.15, 502.15
02/26/18, 505.83, 508.91, 508.91, 508.91
02/23/18, 494.93, 505.59, 505.59, 505.59
02/22/18, 489.65, 494.73, 494.73, 494.73
02/21/18, 497.69, 489.44, 489.44, 489.44
02/20/18, 500.38, 497.69, 497.69, 497.69
02/16/18, 501.58, 500.52, 500.52, 500.52
02/15/18, 503.14, 501.76, 501.76, 501.76
02/14/18, 496.90, 503.89, 503.89, 503.89
02/13/18, 499.14, 496.92, 496.92, 496.92
02/12/18, 491.09, 499.15, 499.15, 499.15
02/09/18, 491.50, 491.04, 491.04, 491.04
02/08/18, 507.90, 492.78, 492.78, 492.78
02/07/18, 516.52, 507.90, 507.90, 507.90
02/06/18, 512.71, 516.52, 516.52, 516.52
02/05/18, 536.22, 513.07, 513.07, 513.07
02/02/18, 559.39, 536.43, 536.43, 536.43
02/01/18, 553.60, 559.54, 559.54, 559.54
01/31/18, 553.04, 553.45, 553.45, 553.45
01/30/18, 563.97, 552.97, 552.97, 552.97
01/29/18, 573.22, 564.37, 564.37, 564.37
01/26/18, 569.74, 573.24, 573.24, 573.24
01/25/18, 574.27, 569.76, 569.76, 569.76
01/24/18, 575.64, 574.21, 574.21, 574.21
01/23/18, 576.53, 575.64, 575.64, 575.64
01/22/18, 564.66, 576.52, 576.52, 576.52
01/19/18, 565.16, 564.66, 564.66, 564.66
01/18/18, 569.66, 565.24, 565.24, 565.24
01/17/18, 564.91, 569.78, 569.78, 569.78
01/16/18, 571.96, 564.96, 564.96, 564.96
01/12/18, 566.57, 572.02, 572.02, 572.02
01/11/18, 555.33, 566.56, 566.56, 566.56
01/10/18, 556.00, 555.32, 555.32, 555.32
01/09/18, 557.65, 555.87, 555.87, 555.87
01/08/18, 554.41, 557.64, 557.64, 557.64
01/05/18, 554.36, 554.41, 554.41, 554.41
01/04/18, 551.24, 554.51, 554.51, 554.51
01/03/18, 542.94, 551.22, 551.22, 551.22
01/02/18, 533.46, 542.93, 542.93, 542.93
12/29/17, 535.63, 533.41, 533.41, 533.41
12/28/17, 535.05, 535.52, 535.52, 535.52
12/27/17, 536.64, 535.03, 535.03, 535.03
12/26/17, 532.38, 536.75, 536.75, 536.75
12/22/17, 531.24, 532.36, 532.36, 532.36
12/21/17, 520.36, 531.21, 531.21, 531.21
12/20/17, 513.34, 520.38, 520.38, 520.38
12/19/17, 512.76, 513.32, 513.32, 513.32
12/18/17, 509.29, 512.76, 512.76, 512.76
12/15/17, 509.77, 509.24, 509.24, 509.24
12/14/17, 511.02, 509.38, 509.38, 509.38
12/13/17, 511.70, 511.04, 511.04, 511.04
12/12/17, 513.41, 511.74, 511.74, 511.74
12/11/17, 509.77, 513.40, 513.40, 513.40
12/08/17, 505.41, 509.77, 509.77, 509.77
12/07/17, 503.82, 505.47, 505.47, 505.47
12/06/17, 510.29, 503.88, 503.88, 503.88
12/05/17, 512.87, 510.46, 510.46, 510.46
12/04/17, 513.38, 513.18, 513.18, 513.18
12/01/17, 509.32, 513.33, 513.33, 513.33
11/30/17, 501.55, 509.28, 509.28, 509.28
11/29/17, 498.85, 501.51, 501.51, 501.51
11/28/17, 494.89, 498.87, 498.87, 498.87
11/27/17, 499.78, 494.80, 494.80, 494.80
11/24/17, 498.71, 499.94, 499.94, 499.94
11/22/17, 496.43, 498.58, 498.58, 498.58
11/21/17, 495.40, 496.41, 496.41, 496.41
11/20/17, 496.12, 495.30, 495.30, 495.30
11/17/17, 494.22, 496.33, 496.33, 496.33
11/16/17, 496.16, 494.20, 494.20, 494.20
11/15/17, 502.68, 497.09, 497.09, 497.09
11/14/17, 510.78, 503.00, 503.00, 503.00
11/13/17, 513.68, 510.88, 510.88, 510.88
11/10/17, 516.54, 513.67, 513.67, 513.67
11/09/17, 516.22, 517.84, 517.84, 517.84
11/08/17, 518.70, 516.35, 516.35, 516.35
11/07/17, 519.32, 518.41, 518.41, 518.41
11/06/17, 508.25, 519.33, 519.33, 519.33
11/03/17, 506.80, 508.14, 508.14, 508.14
11/02/17, 508.33, 506.96, 506.96, 506.96
11/01/17, 503.10, 508.54, 508.54, 508.54
10/31/17, 501.25, 503.07, 503.07, 503.07
10/30/17, 499.39, 501.26, 501.26, 501.26
10/27/17, 498.52, 499.45, 499.45, 499.45
10/26/17, 497.30, 498.46, 498.46, 498.46
10/25/17, 500.64, 497.25, 497.25, 497.25
10/24/17, 499.38, 500.67, 500.67, 500.67
10/23/17, 502.28, 499.32, 499.32, 499.32
10/20/17, 500.94, 502.26, 502.26, 502.26
10/19/17, 502.48, 500.93, 500.93, 500.93
10/18/17, 506.03, 502.50, 502.50, 502.50
10/17/17, 505.65, 506.03, 506.03, 506.03
10/16/17, 504.47, 505.61, 505.61, 505.61
10/13/17, 504.96, 504.51, 504.51, 504.51
10/12/17, 506.64, 504.87, 504.87, 504.87
10/11/17, 505.57, 506.78, 506.78, 506.78
10/10/17, 505.19, 505.57, 505.57, 505.57
10/09/17, 503.90, 505.05, 505.05, 505.05
10/06/17, 507.66, 503.79, 503.79, 503.79
10/05/17, 505.89, 507.94, 507.94, 507.94
10/04/17, 506.21, 505.89, 505.89, 505.89
10/03/17, 506.54, 506.21, 506.21, 506.21
10/02/17, 506.66, 506.63, 506.63, 506.63
09/29/17, 506.58, 506.72, 506.72, 506.72
09/28/17, 506.29, 506.93, 506.93, 506.93
09/27/17, 503.76, 506.17, 506.17, 506.17
09/26/17, 504.63, 503.77, 503.77, 503.77
09/25/17, 497.44, 504.74, 504.74, 504.74
09/22/17, 494.78, 497.41, 497.41, 497.41
09/21/17, 495.05, 494.78, 494.78, 494.78
09/20/17, 491.84, 495.11, 495.11, 495.11
09/19/17, 489.90, 491.73, 491.73, 491.73
09/18/17, 487.59, 489.89, 489.89, 489.89
09/15/17, 486.48, 487.76, 487.76, 487.76
09/14/17, 484.60, 486.50, 486.50, 486.50
09/13/17, 478.70, 484.63, 484.63, 484.63
09/12/17, 476.24, 478.70, 478.70, 478.70
09/11/17, 472.20, 476.23, 476.23, 476.23
09/08/17, 476.25, 471.43, 471.43, 471.43
09/07/17, 475.46, 476.48, 476.48, 476.48
09/06/17, 468.39, 475.65, 475.65, 475.65
09/05/17, 465.39, 467.98, 467.98, 467.98
09/01/17, 461.32, 465.36, 465.36, 465.36
08/31/17, 459.39, 461.61, 461.61, 461.61
08/30/17, 458.96, 459.21, 459.21, 459.21
08/29/17, 459.55, 459.06, 459.06, 459.06
08/28/17, 462.09, 459.61, 459.61, 459.61
08/25/17, 459.55, 461.78, 461.78, 461.78
08/24/17, 459.46, 459.39, 459.39, 459.39
08/23/17, 457.59, 459.47, 459.47, 459.47
08/22/17, 454.72, 457.72, 457.72, 457.72
08/21/17, 456.98, 454.57, 454.57, 454.57
08/18/17, 454.50, 457.09, 457.09, 457.09
08/17/17, 461.01, 454.52, 454.52, 454.52
08/16/17, 465.52, 461.18, 461.18, 461.18
08/15/17, 468.32, 466.44, 466.44, 466.44
08/14/17, 469.45, 468.29, 468.29, 468.29
08/11/17, 472.81, 469.55, 469.55, 469.55
08/10/17, 477.98, 472.82, 472.82, 472.82
08/09/17, 478.63, 479.23, 479.23, 479.23
08/08/17, 479.42, 478.67, 478.67, 478.67
08/07/17, 483.09, 479.27, 479.27, 479.27
08/04/17, 481.78, 483.44, 483.44, 483.44
08/03/17, 488.02, 481.77, 481.77, 481.77
08/02/17, 489.65, 488.33, 488.33, 488.33
08/01/17, 489.53, 489.87, 489.87, 489.87
07/31/17, 488.44, 489.57, 489.57, 489.57
07/28/17, 489.40, 488.44, 488.44, 488.44
07/27/17, 484.26, 489.38, 489.38, 489.38
07/26/17, 484.09, 484.56, 484.56, 484.56
07/25/17, 478.06, 484.07, 484.07, 484.07
07/24/17, 479.41, 478.03, 478.03, 478.03
07/21/17, 483.72, 479.45, 479.45, 479.45
07/20/17, 485.35, 483.73, 483.73, 483.72
07/19/17, 478.76, 485.46, 485.46, 485.46
07/18/17, 481.14, 478.78, 478.78, 478.78
07/17/17, 481.78, 481.13, 481.13, 481.13
07/14/17, 479.20, 481.78, 481.78, 481.78
07/13/17, 477.05, 479.19, 479.19, 479.19
07/12/17, 475.92, 477.09, 477.09, 477.09
07/11/17, 473.18, 475.69, 475.69, 475.69
07/10/17, 471.87, 473.20, 473.20, 473.20
07/07/17, 472.39, 471.95, 471.95, 471.95
07/06/17, 477.65, 472.40, 472.40, 472.40
07/05/17, 490.31, 477.67, 477.67, 477.67
07/03/17, 478.01, 487.49, 487.49, 487.49
06/30/17, 476.61, 477.91, 477.91, 477.91
06/29/17, 475.64, 476.16, 476.16, 476.16
06/28/17, 472.95, 475.57, 475.57, 475.57
06/27/17, 473.86, 472.88, 472.88, 472.88
06/26/17, 474.86, 473.69, 473.69, 473.69
06/23/17, 471.25, 474.83, 474.83, 474.83
06/22/17, 471.90, 471.28, 471.28, 471.28
06/21/17, 479.21, 471.88, 471.88, 471.88
06/20/17, 485.54, 479.55, 479.55, 479.55
06/19/17, 488.91, 485.60, 485.60, 485.60
06/16/17, 480.71, 488.95, 488.95, 488.95
06/15/17, 483.97, 480.70, 480.70, 480.70
06/14/17, 492.93, 483.99, 483.99, 483.99
06/13/17, 489.75, 493.02, 493.02, 493.02
06/12/17, 486.76, 489.77, 489.77, 489.77
06/09/17, 474.75, 486.49, 486.49, 486.49
06/08/17, 475.90, 474.73, 474.73, 474.73
06/07/17, 482.85, 476.05, 476.05, 476.05
06/06/17, 477.42, 483.20, 483.20, 483.20
06/05/17, 476.37, 477.46, 477.46, 477.46
06/02/17, 482.28, 476.67, 476.67, 476.67
06/01/17, 479.21, 482.37, 482.37, 482.37
05/31/17, 481.10, 479.19, 479.19, 479.19
05/30/17, 487.19, 481.11, 481.11, 481.11
05/26/17, 487.24, 487.49, 487.49, 487.49
05/25/17, 495.92, 487.09, 487.09, 487.09
05/24/17, 498.11, 495.96, 495.96, 495.96
05/23/17, 497.31, 498.13, 498.13, 498.13
05/22/17, 498.17, 497.31, 497.31, 497.31
05/19/17, 492.09, 498.15, 498.15, 498.15
05/18/17, 492.42, 492.05, 492.05, 492.05
05/17/17, 496.91, 492.61, 492.61, 492.61
05/16/17, 500.59, 498.24, 498.24, 498.24
05/15/17, 497.35, 500.45, 500.45, 500.45
05/12/17, 498.93, 497.35, 497.35, 497.35
05/11/17, 499.81, 498.94, 498.94, 498.94
05/10/17, 493.47, 499.94, 499.94, 499.94
05/09/17, 498.99, 494.67, 494.67, 494.67
05/08/17, 495.46, 498.95, 498.95, 498.95
05/05/17, 487.55, 495.45, 495.45, 495.45
05/04/17, 496.83, 487.54, 487.54, 487.54
05/03/17, 495.16, 496.99, 496.99, 496.99
05/02/17, 497.83, 495.37, 495.37, 495.37
05/01/17, 499.03, 497.84, 497.84, 497.84
04/28/17, 498.33, 498.95, 498.95, 498.95
04/27/17, 503.67, 498.31, 498.31, 498.31
04/26/17, 505.86, 503.91, 503.91, 503.91
04/25/17, 501.46, 505.94, 505.94, 505.94
04/24/17, 499.20, 501.23, 501.23, 501.23
04/21/17, 500.58, 498.53, 498.53, 498.53
04/20/17, 498.73, 500.67, 500.67, 500.67
04/19/17, 505.94, 498.72, 498.72, 498.72
04/18/17, 510.08, 505.94, 505.94, 505.94
04/17/17, 509.42, 510.38, 510.38, 510.38
04/13/17, 518.91, 509.40, 509.40, 509.40
04/12/17, 520.68, 518.90, 518.90, 518.90
04/11/17, 521.07, 520.68, 520.68, 520.68
04/10/17, 517.17, 521.12, 521.12, 521.12
04/07/17, 519.18, 517.13, 517.13, 517.13
04/06/17, 515.16, 519.14, 519.14, 519.14
04/05/17, 516.93, 515.04, 515.04, 515.04
04/04/17, 513.12, 516.78, 516.78, 516.78
04/03/17, 514.02, 513.13, 513.13, 513.13
03/31/17, 515.93, 514.01, 514.01, 514.01
03/30/17, 513.59, 515.92, 515.92, 515.92
03/29/17, 507.28, 513.51, 513.51, 513.51
03/28/17, 500.85, 507.32, 507.32, 507.32
03/27/17, 502.62, 500.87, 500.87, 500.87
03/24/17, 505.34, 502.92, 502.92, 502.92
03/23/17, 506.94, 505.24, 505.24, 505.24
03/22/17, 507.57, 507.05, 507.05, 507.05
03/21/17, 511.27, 507.58, 507.58, 507.58
03/20/17, 511.79, 511.18, 511.18, 511.18
03/17/17, 512.25, 511.82, 511.82, 511.82
03/16/17, 515.24, 512.24, 512.24, 512.24
03/15/17, 505.19, 515.23, 515.23, 515.23
03/14/17, 510.02, 504.73, 504.73, 504.73
03/13/17, 510.02, 510.37, 510.37, 510.37
03/10/17, 510.73, 510.15, 510.15, 510.15
03/09/17, 507.39, 510.54, 510.54, 510.54
03/08/17, 520.30, 507.54, 507.54, 507.54
03/07/17, 525.59, 520.78, 520.78, 520.78
03/06/17, 523.97, 525.53, 525.53, 525.53
03/03/17, 525.87, 523.98, 523.98, 523.98
03/02/17, 530.38, 525.90, 525.90, 525.90
03/01/17, 519.94, 530.40, 530.40, 530.40
02/28/17, 520.99, 519.74, 519.74, 519.74
02/27/17, 516.47, 521.01, 521.01, 521.01
02/24/17, 521.14, 516.53, 516.53, 516.53
02/23/17, 518.87, 521.17, 521.17, 521.17
02/22/17, 526.66, 518.55, 518.55, 518.55
02/21/17, 523.25, 526.88, 526.88, 526.88
02/17/17, 526.06, 523.30, 523.30, 523.30
02/16/17, 533.26, 526.07, 526.07, 526.07
02/15/17, 535.23, 533.36, 533.36, 533.36
02/14/17, 533.85, 535.25, 535.25, 535.25
02/13/17, 533.90, 534.57, 534.57, 534.57
02/10/17, 530.36, 534.42, 534.42, 534.42
02/09/17, 525.76, 530.46, 530.46, 530.46
02/08/17, 524.63, 525.58, 525.58, 525.58
02/07/17, 533.13, 525.95, 525.95, 525.95
02/06/17, 538.05, 533.27, 533.27, 533.27
02/03/17, 533.52, 538.04, 538.04, 538.04
02/02/17, 530.32, 533.45, 533.45, 533.45
02/01/17, 534.50, 530.33, 530.33, 530.33
01/31/17, 534.84, 534.34, 534.34, 534.34
01/30/17, 544.15, 534.86, 534.86, 534.86
01/27/17, 549.58, 544.42, 544.42, 544.42
01/26/17, 549.66, 549.61, 549.61, 549.61
01/25/17, 546.67, 549.68, 549.68, 549.68
01/24/17, 541.62, 546.61, 546.61, 546.61
01/23/17, 547.41, 541.29, 541.29, 541.29
01/20/17, 544.61, 547.41, 547.41, 547.41
01/19/17, 548.40, 544.55, 544.55, 544.55
01/18/17, 550.33, 548.53, 548.53, 548.53
01/17/17, 546.97, 550.39, 550.39, 550.39
01/13/17, 547.99, 546.96, 546.96, 546.96
01/12/17, 550.63, 548.00, 548.00, 548.00
01/11/17, 544.24, 550.65, 550.65, 550.65
01/10/17, 549.36, 544.11, 544.11, 544.11
01/09/17, 557.54, 549.33, 549.33, 549.33
01/06/17, 557.50, 557.57, 557.57, 557.57
01/05/17, 559.43, 557.48, 557.48, 557.48
01/04/17, 561.35, 559.30, 559.30, 559.30
01/03/17, 554.43, 560.90, 560.90, 560.90
12/30/16, 556.02, 554.50, 554.50, 554.50
12/29/16, 557.38, 556.03, 556.03, 556.03
12/28/16, 562.83, 557.38, 557.38, 557.38
12/27/16, 561.57, 562.88, 562.88, 562.88
12/23/16, 562.61, 561.56, 561.56, 561.56
12/22/16, 560.18, 562.68, 562.68, 562.68
12/21/16, 559.35, 560.15, 560.15, 560.15
12/20/16, 560.54, 559.24, 559.24, 559.24
12/19/16, 563.21, 560.42, 560.42, 560.42
12/16/16, 560.02, 563.18, 563.18, 563.18
12/15/16, 557.53, 560.03, 560.03, 560.03
12/14/16, 569.80, 557.75, 557.75, 557.75
12/13/16, 562.96, 569.85, 569.85, 569.85
12/12/16, 558.70, 562.73, 562.73, 562.73
12/09/16, 556.43, 558.71, 558.71, 558.71
12/08/16, 553.82, 556.42, 556.42, 556.42
12/07/16, 549.62, 553.78, 553.78, 553.78
12/06/16, 550.52, 550.11, 550.11, 550.11
12/05/16, 546.59, 550.67, 550.67, 550.67
12/02/16, 546.13, 546.74, 546.74, 546.74
12/01/16, 545.02, 546.15, 546.15, 546.15
11/30/16, 519.80, 544.67, 544.67, 544.67
11/29/16, 525.41, 519.64, 519.64, 519.64
11/28/16, 532.71, 525.71, 525.71, 525.71
11/25/16, 534.77, 532.69, 532.69, 532.69
11/23/16, 532.37, 534.79, 534.79, 534.79
11/22/16, 533.07, 532.41, 532.41, 532.41
11/21/16, 521.44, 532.48, 532.48, 532.48
11/18/16, 518.55, 521.02, 521.02, 521.02
11/17/16, 522.28, 518.63, 518.63, 518.63
11/16/16, 525.98, 522.16, 522.16, 522.16
11/15/16, 513.55, 526.77, 526.77, 526.77
11/14/16, 510.73, 513.00, 513.00, 513.00
11/11/16, 519.81, 511.21, 511.21, 511.21
11/10/16, 518.27, 519.83, 519.83, 519.83
11/09/16, 510.46, 518.23, 518.23, 518.23
11/08/16, 509.20, 510.49, 510.49, 510.49
11/07/16, 499.72, 510.58, 510.58, 510.58
11/04/16, 502.02, 499.68, 499.68, 499.68
11/03/16, 500.35, 502.11, 502.11, 502.11
11/02/16, 505.31, 500.26, 500.26, 500.26
11/01/16, 504.90, 505.37, 505.37, 505.37
10/31/16, 510.75, 504.89, 504.89, 504.89
10/28/16, 512.95, 510.77, 510.77, 510.77
10/27/16, 514.69, 513.05, 513.05, 513.05
10/26/16, 513.21, 514.75, 514.75, 514.75
10/25/16, 516.02, 513.29, 513.29, 513.29
10/24/16, 516.82, 516.01, 516.01, 516.01
10/21/16, 520.40, 516.84, 516.84, 516.84
10/20/16, 520.84, 520.41, 520.41, 520.41
10/19/16, 514.04, 520.89, 520.89, 520.89
10/18/16, 512.22, 513.90, 513.90, 513.90
10/17/16, 514.26, 512.00, 512.00, 512.00
10/14/16, 516.55, 514.27, 514.27, 514.27
10/13/16, 519.54, 516.39, 516.39, 516.39
10/12/16, 521.94, 519.82, 519.82, 519.82
10/11/16, 528.07, 521.96, 521.96, 521.96
10/10/16, 520.45, 528.11, 528.11, 528.11
10/07/16, 522.68, 520.28, 520.28, 520.28
10/06/16, 521.81, 522.67, 522.67, 522.67
10/05/16, 514.63, 521.79, 521.79, 521.79
10/04/16, 519.55, 514.55, 514.55, 514.55
10/03/16, 520.37, 519.53, 519.53, 519.53
09/30/16, 513.71, 520.35, 520.35, 520.35
09/29/16, 514.17, 513.68, 513.68, 513.68
09/28/16, 492.84, 514.12, 514.12, 514.12
09/27/16, 494.98, 492.72, 492.72, 492.72
09/26/16, 497.47, 495.00, 495.00, 495.00
09/23/16, 503.61, 497.27, 497.27, 497.27
09/22/16, 502.72, 503.62, 503.62, 503.62
09/21/16, 492.33, 502.53, 502.53, 502.53
09/20/16, 496.20, 492.10, 492.10, 492.10
09/19/16, 496.91, 496.19, 496.19, 496.19
09/16/16, 501.03, 496.79, 496.79, 496.79
09/15/16, 495.64, 501.07, 501.07, 501.07
09/14/16, 501.38, 495.65, 495.65, 495.65
09/13/16, 516.00, 501.41, 501.41, 501.41
09/12/16, 511.64, 516.18, 516.18, 516.18
09/09/16, 526.28, 511.68, 511.68, 511.68
09/08/16, 517.93, 526.42, 526.42, 526.42
09/07/16, 515.82, 517.78, 517.78, 517.78
09/06/16, 508.35, 516.07, 516.07, 516.07
09/02/16, 503.88, 508.35, 508.35, 508.35
09/01/16, 505.38, 504.11, 504.11, 504.11
08/31/16, 512.46, 505.45, 505.45, 505.45
08/30/16, 514.74, 512.47, 512.47, 512.47
08/29/16, 511.13, 514.62, 514.62, 514.62
08/26/16, 512.97, 511.22, 511.22, 511.22
08/25/16, 514.48, 512.96, 512.96, 512.96
08/24/16, 515.67, 514.46, 514.46, 514.46
08/23/16, 513.54, 515.85, 515.85, 515.85
08/22/16, 517.99, 513.59, 513.59, 513.59
08/19/16, 522.45, 518.15, 518.15, 518.15
08/18/16, 513.31, 522.44, 522.44, 522.44
08/17/16, 511.45, 513.29, 513.29, 513.29
08/16/16, 511.04, 512.22, 512.22, 512.22
08/15/16, 508.18, 511.14, 511.14, 511.14
08/12/16, 505.11, 508.16, 508.16, 508.16
08/11/16, 498.32, 504.87, 504.87, 504.87
08/10/16, 504.34, 498.38, 498.38, 498.38
